recipe_id,ingredient_id,ingredient_name,quantity
a974a042-0f11-3c75-868d-c29c50f09081,c91b6b33-8c45-36e0-aaaf-f1c72b4f3557,Uvetta,50 g
a974a042-0f11-3c75-868d-c29c50f09081,d52c6f26-8a8f-3361-a0a8-6f1451954ddb,Cioccolato fondente,30 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,c0421b69-b5bf-370d-a453-b2a3c249e2f8,Banane,matura 1
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,4be6355d-4063-3e1a-bbfc-2fe7a8049032,Cocco rapè,50 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,746c25e9-a72d-34bf-ae48-1ee524a241a5,Gocce di cioccolato fondente,50 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,40 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,8b7230a4-f50c-347b-83b9-33920f627bd3,Olio di semi di girasole,20 g
bdf4f9c1-b327-38b9-9f28-a284f28ef20f,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,1 cucchiaino
7476f144-f22d-3f78-931f-f6aba922b4d8,64dd2368-0ee7-3f89-af07-93fd94c17f4c,Pane raffermo,70 g
7476f144-f22d-3f78-931f-f6aba922b4d8,7756d15b-4aaf-3a4f-838b-757eab814a75,Pomodori perini,1 kg
7476f144-f22d-3f78-931f-f6aba922b4d8,d50c4864-676c-36a3-a33e-1e09efd8a08c,Peperoni verdi,100 g
7476f144-f22d-3f78-931f-f6aba922b4d8,8c59e05d-5ab6-3180-8f4d-4aef99779964,Peperoni rossi,100 g
7476f144-f22d-3f78-931f-f6aba922b4d8,89867b9a-fe4a-3b60-b8fd-81e8d0a661f3,Cetrioli,100 g
7476f144-f22d-3f78-931f-f6aba922b4d8,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
7476f144-f22d-3f78-931f-f6aba922b4d8,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,fredda 400 g
7476f144-f22d-3f78-931f-f6aba922b4d8,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,50 g
7476f144-f22d-3f78-931f-f6aba922b4d8,5b37c859-6505-34a2-bb0a-0e6f576e6a7d,Aceto di vino bianco,30 g
7476f144-f22d-3f78-931f-f6aba922b4d8,59e72f99-2d41-32d1-bb1c-740dae5581fc,Sale,q.b.
7476f144-f22d-3f78-931f-f6aba922b4d8,56e79cb0-6eae-3cf8-a841-1fe943c00c1d,Pepe,q.b.
7476f144-f22d-3f78-931f-f6aba922b4d8,d576e2cd-b5cc-379a-aa85-9ee450f59c47,Cipolle rosse,50 g
7476f144-f22d-3f78-931f-f6aba922b4d8,89867b9a-fe4a-3b60-b8fd-81e8d0a661f3,Cetrioli,40 g
7476f144-f22d-3f78-931f-f6aba922b4d8,7756d15b-4aaf-3a4f-838b-757eab814a75,Pomodori perini,40 g
7476f144-f22d-3f78-931f-f6aba922b4d8,4dc3800d-63d1-3d5d-8501-18f3b6ee05be,Pane,40 g
7476f144-f22d-3f78-931f-f6aba922b4d8,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
7476f144-f22d-3f78-931f-f6aba922b4d8,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,dc6a3069-0fa6-3811-a202-7fae6d31faae,Riso Carnaroli,320 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,e9d64fac-d42b-32b3-aba8-eaade105acb4,Scorza di limone,1
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,40 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,9dda7c1c-96c6-3a5e-a677-018ccf7ecbb8,Robiola,100 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,cb95dccc-c65e-3aa1-a67a-141bce767bff,Timo,1 rametto
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,9ac4eb57-1f82-3ec0-8d35-77b2bf155f42,Pecorino Romano DOP,20 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,"1,5 l"
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,(già pelata e spuntata) 80 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,a99225e3-819d-3ae7-a7ba-abe4adb0cf93,Cipolle bianche,(già mondate) 80 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,(già pelato) 80 g
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,5e3b0bd3-a7e6-33c0-936e-f2f3f4ead032,Limoni,di grandezza media 1
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,acedbe26-7141-3346-b100-83146110d004,Sale grosso,1 cucchiaino
feb9af7a-0e23-3a4a-a91e-4df41dd1ac5f,6f16943d-0172-3f29-8114-de16da15875a,Pepe nero in grani,1 cucchiaino
d3404271-53f3-37a0-bbe1-5ce85a03edb8,2dcfc617-c922-3849-8436-b47b9acde74d,Petto di pollo,600 g
d3404271-53f3-37a0-bbe1-5ce85a03edb8,f856a534-b5c1-3826-a891-2badccca32e0,Zafferano,"(2 bustine da 0,15 g cad) 0,3 g"
d3404271-53f3-37a0-bbe1-5ce85a03edb8,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,2 spicchi
d3404271-53f3-37a0-bbe1-5ce85a03edb8,d3cec5ea-554c-3be2-ab85-e909aeed2f46,Peperoncino fresco,dolce 1
d3404271-53f3-37a0-bbe1-5ce85a03edb8,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,circa 140 g
d3404271-53f3-37a0-bbe1-5ce85a03edb8,f732d2fd-3901-3de5-a2cd-071b1336d16f,Fecola di patate,1 cucchiaino
d3404271-53f3-37a0-bbe1-5ce85a03edb8,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,3e99838f-8358-3b9c-a9f9-9deceb7194cf,Asparagi,250 g
d3404271-53f3-37a0-bbe1-5ce85a03edb8,dd84debb-9a7a-3a6b-8141-f969e1f74826,Asparagi bianchi,150 g
d3404271-53f3-37a0-bbe1-5ce85a03edb8,0b9ed64c-46e9-33a3-a885-30773699ab39,Scalogno,1
d3404271-53f3-37a0-bbe1-5ce85a03edb8,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,100 g
d3404271-53f3-37a0-bbe1-5ce85a03edb8,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
d3404271-53f3-37a0-bbe1-5ce85a03edb8,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
80271a3c-696a-3828-bc4c-dd909c665dd0,8a945da4-8ebb-39e0-bfe6-c992cb87cfb1,Melanzane,700 g
80271a3c-696a-3828-bc4c-dd909c665dd0,857cf439-6ed6-3302-9d29-31800f5c7299,Maiale,carne trita 300 g
80271a3c-696a-3828-bc4c-dd909c665dd0,b1581cdd-0c4c-30c4-90f9-ad2a34b02dfb,Passata di pomodoro,300 g
80271a3c-696a-3828-bc4c-dd909c665dd0,d5ec203d-45a5-3e67-b068-ae1e72bb2e3e,Cipolle,1
80271a3c-696a-3828-bc4c-dd909c665dd0,64dd2368-0ee7-3f89-af07-93fd94c17f4c,Pane raffermo,50 g
80271a3c-696a-3828-bc4c-dd909c665dd0,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,60 g
80271a3c-696a-3828-bc4c-dd909c665dd0,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
80271a3c-696a-3828-bc4c-dd909c665dd0,6df8d955-1116-36f1-ba3a-50ddcfc2a9bf,Basilico,6 foglie
80271a3c-696a-3828-bc4c-dd909c665dd0,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,1 pizzico
80271a3c-696a-3828-bc4c-dd909c665dd0,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
80271a3c-696a-3828-bc4c-dd909c665dd0,8e05c627-6114-3b4a-bdc9-9cbc4fb5b4e2,Caciocavallo,175 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,"(medie, a temperatura ambiente) 2"
c89f2f4e-229f-36dc-a271-31ef901e76bc,e7ee9562-362b-32ba-9eca-815de97b6102,Ricotta vaccina,100 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,20 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,(a temperatura ambiente) 70 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,6 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,100 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
c89f2f4e-229f-36dc-a271-31ef901e76bc,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,25 g
c89f2f4e-229f-36dc-a271-31ef901e76bc,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,q.b.
2231c845-adcc-3e79-8248-cfcbc27dd3b0,3e394a4f-0135-3c44-be06-4014231f504d,Fragole,220 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,e1159b88-4268-32be-bc71-d6125ec3ee2f,Cioccolato bianco,150 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,04fd367e-7f3e-3f77-bd62-2c19dcd9a160,Farina,380 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,150 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,180 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,b3dc3655-5eb3-3ef1-aad9-7cbd1d240c6f,Lievito in polvere per dolci,1 bustina
2231c845-adcc-3e79-8248-cfcbc27dd3b0,a6d69679-5d12-3a9d-9eee-5832817263c5,Bicarbonato,½ cucchiaino
2231c845-adcc-3e79-8248-cfcbc27dd3b0,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,200 ml
2231c845-adcc-3e79-8248-cfcbc27dd3b0,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,3
2231c845-adcc-3e79-8248-cfcbc27dd3b0,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
2231c845-adcc-3e79-8248-cfcbc27dd3b0,e41572be-086d-388e-b67a-e2c1df3eb834,Baccello di vaniglia,1
2231c845-adcc-3e79-8248-cfcbc27dd3b0,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,50 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,40 g
2231c845-adcc-3e79-8248-cfcbc27dd3b0,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,freddo da frigorifero 30 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,400 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,4ca3ebe4-123d-3908-bdc7-96b0a0f6e857,Farina 0,180 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,a temperatura ambiente 360 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,1188ff32-ec58-3486-b1f9-9305c5486af5,Strutto,100 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,1fefae41-ede7-391f-bbd1-6c632b5ca971,Lievito di birra fresco,17 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,20 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,12 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,49e66f24-bf6f-35fa-8dd9-2f969fd29070,Salame napoletano,200 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,3b770912-9bcb-3ded-8e92-8c7988ff2f11,Cicoli,200 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,9ac4eb57-1f82-3ec0-8d35-77b2bf155f42,Pecorino Romano DOP,100 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,308672c0-7d7e-38ea-bfa5-881245923489,Provolone,semi-piccante 100 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,fb4551bc-15d3-3729-9c79-a6582feb9df0,Parmigiano Reggiano DOP,(da grattugiare) 60 g
b4a0edc7-4962-346f-a9c9-a93c479aa84c,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
b4a0edc7-4962-346f-a9c9-a93c479aa84c,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,5
b4a0edc7-4962-346f-a9c9-a93c479aa84c,1188ff32-ec58-3486-b1f9-9305c5486af5,Strutto,q.b.
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,200 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,125 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,50 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,(circa 2 medie) 110 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,100 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,25 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,35 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,1
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,5b6cc8cd-e006-3b0b-aaa2-1c985cfcccef,Amido di mais (maizena),10 g
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,e9d64fac-d42b-32b3-aba8-eaade105acb4,Scorza di limone,½
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,d089fed3-a887-335d-8805-f488506b19fa,Olio di semi di arachide,"1,5 l"
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,13d733e0-1702-3a22-9e6b-9534f61e83c1,Amarene sciroppate,4
1f6f072d-e7a0-36a1-a144-739e0a4a66ca,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,q.b.
ab5b3828-d5a6-3b77-8e38-9879285b973e,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,400 g
ab5b3828-d5a6-3b77-8e38-9879285b973e,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,200 g
ab5b3828-d5a6-3b77-8e38-9879285b973e,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,fredda 120 ml
ab5b3828-d5a6-3b77-8e38-9879285b973e,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,1 pizzico
ab5b3828-d5a6-3b77-8e38-9879285b973e,2dcfc617-c922-3849-8436-b47b9acde74d,Petto di pollo,1 kg
ab5b3828-d5a6-3b77-8e38-9879285b973e,84138af4-796e-3782-aa76-55265285c350,Funghi champignon,300 g
ab5b3828-d5a6-3b77-8e38-9879285b973e,7a27b5ac-f68e-3665-b4cd-9e3993dd06ce,Porri,2
ab5b3828-d5a6-3b77-8e38-9879285b973e,1ad32b09-2d4e-35d7-85f9-ce78c145525f,Brodo di pollo,400 ml
ab5b3828-d5a6-3b77-8e38-9879285b973e,2bcede82-8f3e-30c6-ae49-5ae42584a47e,Vino bianco,100 ml
ab5b3828-d5a6-3b77-8e38-9879285b973e,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,100 ml
ab5b3828-d5a6-3b77-8e38-9879285b973e,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,1 ciuffo
ab5b3828-d5a6-3b77-8e38-9879285b973e,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,30 g
ab5b3828-d5a6-3b77-8e38-9879285b973e,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,3 cucchiai
ab5b3828-d5a6-3b77-8e38-9879285b973e,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,1
ab5b3828-d5a6-3b77-8e38-9879285b973e,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
ab5b3828-d5a6-3b77-8e38-9879285b973e,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
ab5b3828-d5a6-3b77-8e38-9879285b973e,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,40 g
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,91196c5a-2baa-3519-9e35-2a48bf1264db,Zucca,Moscata di Provenza (da pulire) 670 g
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,b677cb4b-e8d9-3818-bf35-4b315617b442,Ceci secchi,250 g
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,7a27b5ac-f68e-3665-b4cd-9e3993dd06ce,Porri,280 g
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,ec66f971-612a-3156-8fc0-64fb16216cae,Salvia,4 foglie
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,1 rametto
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,"calda 1,5 l"
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
a83fceb0-09c4-3f12-b762-fc45c0c6a15c,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
1108ae7d-38e0-3c5c-9e20-68d901910124,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,200 g
1108ae7d-38e0-3c5c-9e20-68d901910124,4d9baac1-2f03-3573-adc6-1fccc0bc9a6f,Cannella in polvere,1 cucchiaino
1108ae7d-38e0-3c5c-9e20-68d901910124,3ffe61d9-3440-39ee-a967-4cff06fff0e8,Zenzero,½ cucchiaino
1108ae7d-38e0-3c5c-9e20-68d901910124,d74a28b5-1e6a-3c4d-94f2-805aec387df5,Succo di limone,3 cucchiai
1108ae7d-38e0-3c5c-9e20-68d901910124,91196c5a-2baa-3519-9e35-2a48bf1264db,Zucca,polpa 250 g
1108ae7d-38e0-3c5c-9e20-68d901910124,889c14c2-bd33-3eb9-83fe-855a8e65528b,Formaggio fresco spalmabile,500 g
1108ae7d-38e0-3c5c-9e20-68d901910124,2e1d7fc8-9ff1-3691-b5f8-7325d9144b0c,Uova,medie 2
1108ae7d-38e0-3c5c-9e20-68d901910124,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,(di uova medie) 2
1108ae7d-38e0-3c5c-9e20-68d901910124,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,200 ml
1108ae7d-38e0-3c5c-9e20-68d901910124,acedbe26-7141-3346-b100-83146110d004,Sale grosso,1 pizzico
1108ae7d-38e0-3c5c-9e20-68d901910124,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,60 g
1108ae7d-38e0-3c5c-9e20-68d901910124,79713929-636c-3cbc-9b26-52a6c96bdc0f,Biscotti Digestive,250 g
1108ae7d-38e0-3c5c-9e20-68d901910124,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,150 g
1108ae7d-38e0-3c5c-9e20-68d901910124,1117e0d7-7d9a-3a5d-a3c0-0f19a23a92f2,Zucchero di canna,2 cucchiai
1108ae7d-38e0-3c5c-9e20-68d901910124,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,30 g
1108ae7d-38e0-3c5c-9e20-68d901910124,d52c6f26-8a8f-3361-a0a8-6f1451954ddb,Cioccolato fondente,100 g
1108ae7d-38e0-3c5c-9e20-68d901910124,cc09800c-be02-3c02-b712-514b78fdabe2,Caramelle di zucchero colorate,(tonda e scura o 1 cioccolatino) 1
dabbbcfc-9489-3b3b-a66a-81023065c9fe,e7a0b01c-8039-3e0b-8d89-3e8aae5e024b,Carote,80 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,d576e2cd-b5cc-379a-aa85-9ee450f59c47,Cipolle rosse,80 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,044170d1-d46a-3957-bb2e-c1aa16c63127,Zucchine bianche,150 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,330 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
dabbbcfc-9489-3b3b-a66a-81023065c9fe,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
dabbbcfc-9489-3b3b-a66a-81023065c9fe,205456bd-86c9-3cb5-89d1-6daecdc66372,Sedano,60 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,ed066ab5-fc89-3bd7-8d28-3a53b9107e31,Pomodori ramati,350 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,9b5e1932-c3c9-3fa7-a22d-a0d8e2b25c62,Fagioli borlotti,200 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,91196c5a-2baa-3519-9e35-2a48bf1264db,Zucca,pulita 250 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,50 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,7a27b5ac-f68e-3665-b4cd-9e3993dd06ce,Porri,150 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,fe851b5d-ef23-3341-b722-298f9f19f163,Cavolfiore,pulito 300 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,eb05b21a-41de-30d6-a79d-288f4a479c5a,Pisellini,200 g
dabbbcfc-9489-3b3b-a66a-81023065c9fe,b3513445-f42a-3a53-82dc-2dc6782a6235,Rosmarino,1 rametto
dabbbcfc-9489-3b3b-a66a-81023065c9fe,782cad54-a35c-3eee-95f1-f892852c6d05,Alloro,2 foglie
dabbbcfc-9489-3b3b-a66a-81023065c9fe,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,q.b.
dabbbcfc-9489-3b3b-a66a-81023065c9fe,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,q.b.
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,3397fef0-8e00-3b30-a3b2-13fb4d0d418a,Patate,800 g
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,d20727da-b0b6-3110-9fa4-789de491d881,Yogurt bianco naturale,non zuccherato 125 g
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,d0d48297-f86a-35ca-950e-dd4882db7f80,Senape,delicata 30 g
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,q.b.
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,da tritare 1 mazzetto
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,943ce350-ef7c-3029-b48a-0e1b3d6d72d5,Maionese,100 g
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,a02f4ce0-35c4-3d10-8da4-9996879afa57,Erba cipollina,1 mazzetto
67dc5eb6-f66d-3a0e-b0a3-6a6c692b785a,39bf8879-de05-394f-af6a-c761be7c9bf7,Pepe nero,q.b.
20d8939a-1fe8-3127-a426-067dbbd54d23,7056f115-b893-3048-889e-00196879bf3c,Pasta Sfoglia,(in panetto) 670 g
20d8939a-1fe8-3127-a426-067dbbd54d23,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,q.b.
20d8939a-1fe8-3127-a426-067dbbd54d23,3cda6d98-dad4-3969-834b-002e5041f82f,Farina 00,120 g
20d8939a-1fe8-3127-a426-067dbbd54d23,e30b94d7-2677-3267-a3fb-b06b48ceaa64,Zucchero,200 g
20d8939a-1fe8-3127-a426-067dbbd54d23,75f59929-ea73-3c12-9c6b-0b58747dee21,Sale fino,2 g
20d8939a-1fe8-3127-a426-067dbbd54d23,3b1cbbdc-0622-3c96-82db-4f3d55001b64,Tuorli,(circa 10) 150 g
20d8939a-1fe8-3127-a426-067dbbd54d23,b1030499-78cd-344a-8c79-cbf5369ff8d5,Latte intero,200 g
20d8939a-1fe8-3127-a426-067dbbd54d23,d1e0a2d1-19a9-3c4c-80a9-7d7068e7be56,Panna fresca liquida,100 g
20d8939a-1fe8-3127-a426-067dbbd54d23,8bb9fb3e-c490-3ce9-baf4-94e986e1157f,Acqua,300 g
20d8939a-1fe8-3127-a426-067dbbd54d23,e41572be-086d-388e-b67a-e2c1df3eb834,Baccello di vaniglia,½
20d8939a-1fe8-3127-a426-067dbbd54d23,7e7eec09-72ab-35ae-8eb3-2748a37c1355,Zucchero a velo,q.b.
2220f450-edf6-36d2-accb-13747d7d7f94,e4a2a7a1-4848-3b11-9eca-3c33d5348e8f,Funghi,"(misti: porcini, champignon, finferli, pleurotus) 800 g"
2220f450-edf6-36d2-accb-13747d7d7f94,a41f611a-9ae8-3ec7-9816-054a6e1bc3e2,Aglio,1 spicchio
2220f450-edf6-36d2-accb-13747d7d7f94,643c95ca-a6b8-3a46-b5e2-15370fe1bfed,Prezzemolo,q.b.
2220f450-edf6-36d2-accb-13747d7d7f94,9d86273c-49c7-3045-862e-e05cd7305c60,Burro,30 g
2220f450-edf6-36d2-accb-13747d7d7f94,13d4dcd6-ccff-3016-a8b7-fa7701f20815,Olio extravergine d'oliva,40 g
