recipe_id,title,description
18977e4e-34b8-3d15-9954-c7be752ca216,Fregola con ceci e pancetta,"Per preparare la fregola con ceci e pancetta iniziate a lessare i ceci. Lasciateli in ammollo dalla sera prima, in acqua fredda , dopodichè scolateli e fateli bollire in una pentola capiente per circa h/h e  minuti, anche in base a quanto riportato sulla confezione ; si possono anche cuocere in pentola a pressione dimezzando i tempi di cottura, o potete usare i ceci già lessati. Preparate anche il brodo vegetale.Mondate e tritate finemente la cipolla  e l’aglio , private poi il peperoncino fresco dei semini e sminuzzate anche questo .In una capiente padella antiaderente irrorata con olio di oliva ponete a cuocere aglio, cipolla e peperoncino: devono soffriggere per  minuti . Tagliate ultimo la pancetta: affettatela e procedete tagliandola in dadolata . Aggiungetela al soffritto .e proseguite la cottura per altri - minuti . A questo punto versate la passata di pomodoro , mescolando ancora fino al raggiungimento di un leggero bollore. Unite al sugo i ceci lessati e ben scolati e proseguite per altri  minuti la cottura .In ultimo aggiungete la fregola : procedete la cottura come se fosse un risotto, aggiungendo quindi poco alla volta il brodo vegetale  ma tenendo conto che la preparazione dovrà restare un po’ brodosa. Aggiustate di pepe e di sale .Quando la fregola sarà al dente spegnete il fuoco e aggiustate di sale e di pepe. Tritate finemente il mazzetto di prezzemolo  e aggiungetelo come tocco finale . Un’ultima mescolata e la vostra fregola con ceci e pancetta è pronta : servitela ben calda!"
92759d21-d31c-3758-9756-fa3c87f815fa,Petto di pollo all’arancia,"Per preparare il petto di pollo all’arancia cominciate dai pomodorini. Staccateli dai rametti e poi sciacquateli , dopodiché divideteli a metà  e sistemateli in un colino posto all’interno di una ciotola, così il liquido in eccesso colerà sul fondo .In una padella scaldate l’olio extravergine d’oliva insieme a uno spicchio d’aglio in camicia (prima ricordate di schiacciarlo un po’ con il palmo della mano), poi unite i pomodorini  e lasciateli saltare per qualche minuto. Regolate di sale e di pepe e lasciate andare ancora per qualche minuto, dopodiché eliminate lo spicchio d’aglio . Quando i pomodorini risulteranno leggermente appassiti, orientativamente  minuti di cottura in tutto, potrete spegnere la fiamma e aggiungere le foglioline di timo .Nel frattempo occupatevi del resto: dividete a metà l’arancia e ottenetene il succo, se volete potete anche filtrarlo così da eliminare eventuali residui di polpa; tenete da parte . Prendete poi il petto di pollo intero, dividetelo a metà e pulite da eventuali residui di grasso e cartilagini. Infarinate i  pezzi per bene  e scrollateli per eliminare la farina in eccesso .In una padella mettete a scaldare a fuoco dolce olio e burro; non appena il fondo sarà ben caldo sistemate il pollo  e lasciate dorare per bene entrambi i lati fino per un paio di minuti ciascuno . Non appena saranno ben dorati sfumate con il Grand Marnier: fate moltissima attenzione all’eventuale fiammata di ritorno se utilizzate il fornello a gas .Non appena l’alcol sarà completamente evaporato, orientativamente ci vorrà  minuto, unite anche il succo d’arancia  e lasciate cuocere irrorando con il succo e rigirando di tanto in tanto. Lasciate cuocere per - minuti e a metà cottura regolate anche di sale e di pepe (-).Una volta pronti sistemate i petti di pollo su un tagliere, o un piatto  e affettate in obliquo ottenendo così delle fette spesse circa  cm . Guarnite coi pomodorini ed ecco pronto il vostro petto di pollo all’arancia: gustate ancora caldissimo !"
6b8c0143-4c0e-3b89-9bcd-a48ac4a79f5e,Giardiniera sott'aceto,"Per preparare la giardiniera sott'aceto per prima cosa lavate bene tutte le verdure sotto abbondante acqua fresca corrente e poi pulitele. Con un coltello tagliate il sedano a tocchetti dello spessore di  cm , dopodiché eliminate le radici dei cipollotti e tagliateli a metà ; poi pulite i fagiolini, togliendo le estremità .Con un pelapatate spelate le carote e poi con una mandolina con lama zigrinata tagliatele  insieme ai cetrioli  a rondelle dello spessore di , cm. Tagliate tutti i peperoni e con un coltello togliete i semi che si trovano all'interno .Riducete i peperoni a listarelle non troppo sottili  e poi passate al cavolfiore. Con un coltellino, eliminate le foglie esterne, tagliate il torsolo , poi staccate le cime incidendo all'attaccatura con il tronco principale .Quando avrete terminato di pulire e tagliare tutte le verdure , mettete sul fuoco una pentola capiente con l'acqua  e l'aceto .Aggiungete le foglie d'alloro, il sale, lo zucchero  e il pepe nero e il ginepro in grani . Quando l'acqua avrà sfiorato il bollore, unite le carote e il cavolfiore , facendo bollire per  minuti a fuoco moderato.Successivamente aggiungete i fagiolini, i cipollotti , il sedano  e i peperoni  che avete tagliato.Terminate con i cetrioli  e fate bollire tutto per altri  minuti. Una volta che le verdure saranno pronte , togliete la pentola dal fuoco e scolatele bene, conservando il liquido di cottura in una ciotola .Lasciate raffreddare le verdure in una teglia d'acciaio  e nel frattempo procedete alla sanificazione dei barattoli e dei tappi come indicato nelle linee guida del Ministero della Salute riportate in fondo alla ricetta. Quando le verdure si saranno completamente raffreddate, ponetele nel vasetto  cercando di sistemarle ordinatamente ma senza pressarle troppo. A questo punto filtrate il liquido di cottura che avete tenuto da parte e versatelo nei vasetti, coprendo le verdure ma avendo cura di fermarvi a  centimetro dal bordo del barattolo . Chiudete i barattoli. Se utilizzate vasetti con tappo a vite, avvitate bene i tappi ma senza stringere troppo. Passate quindi alla bollitura dei vasetti, ovvero la pastorizzazione,  seguendo le indicazioni riportate nelle linee guida del Ministero della Salute citate in fondo alla ricetta.   Se utilizzate barattoli con tappi a vite, una volta che i barattoli si saranno raffreddati verificate se il sottovuoto è avvenuto correttamente: potete premere al centro del tappo e, se non sentirete il classico ""click-clack"", il sottovuoto sarà avvenuto. Se dopo la ribollitura doveste notare la formazione di piccole bollicine d'aria, quando il barattolo è ancora caldo battetelo delicatamente su un piano, in modo da far risalire in superficie le bollicine che poi scompariranno naturalmente. Se utilizzate i barattoli con chiusure a guarnizione in gomma, al momento di consumare la giardiniera potete fare la prova del sottovuoto tirando l'apposita linguetta: se tirandola produce un rumore secco vuol dire che il contenuto si è conservato con il sottovuoto corretto. Al contrario, se tirando la linguetta la guarnizione risulta ""molle"", significa che non si è creato il sottovuoto correttamente ed è meglio non mangiarne il contenuto. La vostra giardiniera sott'aceto è pronta per essere gustata!"
1f9c8ea1-b154-3d62-9843-3a9b0af20967,Girelle con gocce di cioccolato,"Preparate l’impasto delle girelle sbriciolando e sciogliendo il lievito di birra in mezza tazza di latte tiepido e due cucchiaini di zucchero (-); mescolate  e lasciate riposare qualche minuto.Fate intiepidire il resto del latte e, mescolando, scioglietevi lo zucchero , aggiungete il burro fuso , la scorza grattugiata del limone e il sale. Trascorso qualche minuto, quando vedrete affiorare della schiuma sulla superficie del composto di lievito , versatelo, assieme alla farina, in un robot  e aggiungete il composto di latte mischiato al resto degli altri ingredienti .Con il gancio del robot impastate per bene il tutto fino ad ottenere un composto liscio, elastico ed omogeneo (- minuti); se non possedete una planetaria impastate a mano in una ciotola o su una spianatoia. Mettete l’impasto ottenuto in una ciotola capiente, coprite con un canovaccio pulito e lasciate lievitare in un luogo tiepido e privo di correnti d’aria, fino al raddoppiamento del volume  (almeno  ore). Nel frattempo preparate la crema pasticcera (guarda la ricetta cliccando qui). Quando l’impasto sarà lievitato, dividetelo a metà e stendetelo su di un foglio di carta forno,  formando un rettangolo dello spessore di circa  mm.Spalmate uno dei  rettangoli di pasta con la crema pasticcera ormai tiepida , quindi cospargetela con l’uvetta precedentemente ammollata e strizzata . Arrotolate la preparazione cominciando dal lato più lungo  fino ad ottenere un rotolo che lascerete lievitare fino a raddoppiare il volume .Fate la stessa cosa con l’altro rettangolo di impasto che prima però spennellerete con del latte tiepido ,  cospargerete con abbondanti gocce di cioccolato  e arrotolerete  .Quando tutti e due i rotoli avranno raddoppiato il loro volume , tagliateli a fette dello spessore di circa , cm, servendovi di un coltello  o di un robusto filo da cucito (o da pesca) e poneteli su di una teglia foderata con carta forno a lievitare  per un’altra mezz’ora. Quando le girelle saranno belle gonfie, infornatele in forno già caldo a ° per circa  minuti. Una volta sfornate, fatele raffreddare e, se volete, cospargetele con dello zucchero a velo vanigliato."
300a1360-eb58-3610-adab-74d182509b1f,Filetto di salmone in crosta,"Per preparare il filetto di salmone in crosta cominciate dalle zucchine. Dopo averle lavate e asciugate, spuntatele  e affettatele sottilmente per ottenere delle fette non più spesse di - mm . Versatele in un recipiente, condite con un giro d’olio e mescolate . Arroventate una griglia e cuocetele per qualche minuto per ciascun lato, o comunque fin quando non risulteranno abbrustolite . Ricordate di non smuoverle mentre cuociono, così la parte grigliata sarà ben definita. Una volta cotte tenetele da parte .Fate tostare per qualche minuto le mandorle in padella e tenete anche queste da parte , poi ottenete un battuto sminuzzando finemente i pomodori secchi scolati dell'olio di conservazione , le olive denocciolate i cucunci privati del picciolo  e le foglie di menta e timo . Unite gli ingredienti battuti al coltello e mescolate il tutto in ciotola .Infine sfilettate il salmone: fate scorrere una lama liscia e affusolata tra la polpa e la pelle del salmone . Assicuratevi che non abbia lische (altrimenti potete toglierle con una pinza da cucina). Dopo aver pulito il tagliere macinate al momento sale e pepe bianco , adagiate su i due filetti e spolverizzate con ancora un pizzico di spezie. Quindi massaggiate delicatamente per far penetrare superficialmente il sale e il pepe .Srotolate il foglio di pasta sfoglia, disponetelo in maniera che la parte più lunga sia rivolta in posizione verticale. Quindi adagiate le fettine di zucchine in orizzontale, all’incirca dovrete ricoprire  cm di estensione . Poi spalmate il battuto sulle zucchine , aggiungete le lamelle di mandorle tostate e poi i filetti di salmone. Sovrapponete le parti più fini per ottenere un pezzo omogeneo . Quindi ricongiungete la sfoglia prima un’estremità e poi l’altra , chiudete le estremità a mo’ di caramella e create una decorazione incidendo per obliquo la superficie, con delicatezza, da un lato e dall’altro . Infine sbattete un tuorlo con la panna  e spennellate la superficie .Cuocete in forno statico, già caldo, a ° per circa  minuti. Dopodiché portate la temperatura a ° e continuate per ancora - minuti . Nel frattempo che cuoce versate lo yogurt greco in un recipiente. Grattugiate la scorza di limone , poi spremetelo e versate il succo . Regolate di pepe grattando un pizzico e mescolate bene . Sfornate e lasciate intiepidire qualche minuto prima di servire il vostro filetto di salmone in crosta servendo con accanto la ciotolina di yogurt ."
77be825c-0688-350d-a69c-a853e16395b3,Frittata di zucchine,"Per realizzare la frittata di zucchine per prima cosa spuntate le zucchine e tagliatele a rondelle dello spessore di circa  mm . Scaldate un giro di olio in una padella antiaderente del diametro di  cm (possibilmente con i bordi svasati), poi aggiungete le zucchine , salate e cuocete a fiamma vivace per circa  minuti, mescolando il meno possibile .Nel frattempo sbattete le uova in una ciotola insieme al Parmigiano Reggiano DOP grattugiato , sale e pepe . Amalgamate bene il composto. Quando le zucchine avranno preso un bel colore, abbassate il fuoco e sistematele con la spatola per ricoprire uniformemente la base. Versate sopra il composto di uova .Coprite con il coperchio e cuocete a fuoco basso per  minuti . Trascorso questo tempo la parte superiore sarà abbastanza rappresa ma non compatta , quindi fate scivolare la frittata delicatamente su un piatto .Capovolgete la frittata nella padella  e cuocete dall’altro lato per - minuti, senza coperchio . Servite la vostra frittata di zucchine calda, tiepida o a temperatura ambiente !"
4ded9929-7712-31a0-ac87-82827c8049ca,Savoiardi,"Per preparare i savoiardi come prima cosa separate le uova. A questo punto versate i tuorli nella ciotola di una planetaria , aggiungete  grammi di zucchero  e azionate subito la macchina a velocità elevata . I tuorli, montando, dovranno aumentare il loro volume di  volte . Per verificare che è ben montato è possibile fare una prova aggiuntiva; spegnete la macchina e inserite una marisa all'interno della ciotola, se il tuorlo resterà ben attaccato a questa e non colerà, significa che è pronto. A questo punto tenete da parte il composto di tuorli e zucchero e occupatevi di montare anche gli albumi. Versateli in un'altra ciotola della planetaria  e iniziate a lavorarli a velocità bassa, sempre con la frusta . In base a quando si aggiunge lo zucchero, si ottiene una struttura diversa: aggiungendolo all'inizio, quando gli albumi non sono ancora montati, si ottiene una massa densa, più compatta ma meno montata. Viceversa aggiungendo lo zucchero agli albumi già quasi montati si ottiene una struttura più areata, lucida e corposa. In questo caso, quando gli albumi avranno quasi triplicato il loro volume, iniziate ad aggiungere lo zucchero a spolvero, poco per volta . Non appena avrete incorporato tutto lo zucchero, aumentate la velocità della planetaria e continuate a lavorare il composto, fino a che non risulterà liscio, omogeneo e formerà il classico ""becco d'uccello"" . A questo punto, su un foglio di carta forno, setacciate la farina  e la fecola ; poi setacciatele di nuovo insieme . Più saranno setacciate, più nel momento di aggiungerle all'impasto, questo non si smonterà. A questo punto riprendete la ciotola con i tuorli, unite circa / degli albumi  e utilizzando una spatola incorporateli facendo un movimento rotatorio dal basso verso l'alto , molto delicato. Prima che siano assorbiti del tutto, unite / delle polveri setacciate, sempre a spolvero molto delicatamente  e mescolate sempre dal basso verso l'alto . Proseguite in questo modo, aggiungendo gli albumi in altre due volte e le polveri in altre due volte , fino ad ottenere un composto spumoso e compatto . Trasferitelo poi in una sacca da pasticcere dotata di bocchetta liscia da  mm e utilizzatela per creare dei bastoncini su una leccarda foderata con carta forno ; dovranno essere lunghi circa - cm e ben distanziati tra di loro, dato che in cottura cresceranno. Una volta ultimata la prima teglia, miscelate insieme zucchero a velo e amido di mais  e utilizzatelo per spolverizzare la superficie dei savoiardi , ricoprendoli completamente . In questo modo si formerà una barriera vapore che permetterà ai savoiardi di crescere maggiormente e risultare più soffici. Infornate in forno statico preriscaldato a ° per  minuti, ponendoli nella parte alta del forno e incastrando tra lo sportello e la struttura del forno una pallina di carta argentata, che servirà a simulare la valvola aperta dei forni professionali.  Nel frattempo proseguite a stendere gli altri savoiardi su una teglia e spolverizzateli come appena fatto; non appena sfornerete la prima teglia potrete inserire anche l'altra. Una volta cotti  lasciate raffreddare i vostri savoiardi prima di trasferirli in un vassoio e servirli . "
a6754600-8bbe-37c7-8a4e-83cd3dd093dc,Erbazzone o scarpazzone,"Per preparare l’erbazzone o scarpazzone incominciate dall’impasto: setacciate la farina in un recipiente, poi versate il sale , l’olio  e l’acqua tiepida ;impastate con le mani  fino ad ottenere un impasto liscio ed omogeneo. Formate una palla , avvolgetela nella pellicola trasparente  e lasciate riposare in frigorifero per almeno  minuti.Nel frattempo occupatevi del ripieno: lavate le bietole sotto abbondante acqua fresca corrente , asciugatele, ed eliminate il gambo ; pulite i cipollotti ,tagliateli a rondelle sottili , poi prendete la pancetta e ricavate dei dadini piuttosto grossolani . In una pentola antiaderente fate rosolare l’olio con lo spicchio d’aglio sbucciato; quando l’aglio sarà dorato, versate il cipollotto insieme alla pancetta a cubetti . Fate rosolare per  minuti,aggiungete le bietole , regolate di sale e pepe e fate cuocere per altri - minuti coprendo con un coperchio . Togliete lo spicchio d’aglio ,poi eliminate l’acqua in eccesso  e versate le bietole cotte in una ciotola capiente, lasciandole raffreddare. Trascorso il tempo necessario, togliete l’impasto dal frigorifero, ponetelo su di un piano di lavoro leggermente infarinato e con un tarocco prelevate  g di impasto : vi servirà come base. Con l’aiuto di un mattarello stendete una sfoglia del diametro di  cm  e un’altra della stessa misura più sottile con la parte di impasto restante.Stendete la sfoglia che avete ottenuto con l'aiuto del mattarello su una tortiera del diametro di  cm oliata . Quando il ripieno sarà freddo, aggiungete  g di formaggio grattugiato  e mescolate con una spatola per amalgamare tutti gli ingredienti. Versate il tutto nella teglia  e livellate la superficie.Cospargete con il formaggio grattugiato restante  e richiudete il vostro erbazzone con la sfoglia più sottile che avete steso in precedenza . Rifinite i bordi, pizzicandoli con le dita ,poi bucherellate la superficie con i rebbi di una forchetta  e spennellate con l’olio di oliva . Fate cuocere in forno statico preriscaldato a ° per  minuti (o a ° per  minuti se in forno ventilato). Una volta pronto , sfornate e servite il vostro erbazzone o scarpazzone."
17feffbc-e6c2-3696-80f7-d94763c0a1f0,Frappè alla banana,"Per preparare il frullato alla banana procedete sbucciando le banane  e tagliandole in tocchetti . Quindi inserite nel mixer i pezzetti di banana appena tagliati .Unite anche la cannella , i cubetti di ghiaccio  e il latte freddo .Azionate il mixer fino ad ottenere un composto denso e cremoso . Quindi versatelo nei bicchieri   e decorate con qualche pezzetto di cannella . Servite subito il frappè alla banana e gustatelo ben freddo!"
673c35d5-132a-32f8-9b5b-b112e1f39650,Salsa verde,"Per preparare la salsa verde cominciate dalle uova sode. Mettete a scaldare l'acqua in un tegame e non appena l’acqua è in ebollizione, immergete le uova  che dovranno essere ricoperte dall'acqua e cuocetele per circa - minuti  dopodiché lasciatele raffreddare per qualche istante prima di sbucciarle . Infine setacciate i tuorli in un recipiente .Poi eliminate la crosta del pane  e tagliate in pezzi la mollica che verserete in una ciotola insieme all’aceto di vino . Lasciate in ammollo per una decina di minuti. Intanto pelate, dividete a metà ed eliminate l’anima dall’aglio , vale a dire la parte centrale.Dissalate i capperi sciacquandoli ripetutamente sotto acqua corrente  e tritateli insieme all’aglio e le acciughe , passando la lama sul trito in modo da schiacciarlo bene per ottenere una pasta ben amalgamata che verserete nella ciotola con il tuorlo . Strizzate con le mani la mollica e unitela nella ciotola . Infine tritate finemente le foglie di prezzemolo, ben lavate e asciugate e versate anche queste nel recipiente  insieme ad un pizzico di sale e di pepe. Mescolate accuratamente e cospargete con l’olio extravergine d’oliva . Lasciate riposare a temperatura ambiente per un paio di ore e la vostra salsa verde è pronta per accompagnare i piatti che preferite di più, dai bolliti al pesce fino ai crostini di pane !"
43a8e0c1-ce13-3516-9c4c-253a2665232e,Ciambella al cacao facile,"Per preparare la ciambella al cacao facileper prima cosa versate le uova e lo zucchero in una ciotola , poi cominciate a sbatterle leggermente con una frusta a mano mentre aggiungete l'olio a filo  e il latte .In un’altra ciotola setacciate la farina , il cacao  e il lievito . Mescolate per amalgamare le polveri.Unite il mix di polveri ai liquidi poco per volta  e incorporate delicatamente con la frusta . Otterrete così un composto liscio e senza grumi . Versate il composto in uno stampo da  cm (misurato in superficie) con base da  cm e altezza di  cm, imburrato e infarinato . Livellate la superficie con la spatola  e cuocete in forno statico preriscaldato a ° per circa  minuti. Fate sempre la prova stecchino prima di sfornare, dopodiché lasciate raffreddare il dolce nello stampo . Sformate delicatamente la ciambella al cacao su una gratella . Quando sarà completamente fredda spolverizzate con zucchero a velo  e gustate la vostra ciambella al cacao facile !"
447d6aa1-923c-3061-a555-86287bee1d7a,Struffoli,"Per preparare gli struffoli iniziate setacciando la farina sulla spianatoia  e allargatela in modo da formare la classica fontana . Aggiungete anche il sale .Unite poi lo zucchero  e il bicarbonato . Tagliate il burro a cubetti e sistematelo al centro . Iniziate ad impastare con le mani il burro con lo zucchero , poi aggiungete al centro le uova una alla volta  e continuando ad impastare aggiungete anche i tuorli .Versate ora il liquore all'anice , la scorza di limone  e quella d'arancia , entrambe grattugiate.Iniziate a lavorare l'impasto con le mani  o con l'aiuto di un tarocco per ottenere un impasto liscio e omogeneo . Avvolgete l'impasto con la pellicola  per non farlo seccare. Lasciate riposare per  minuti a temperatura ambiente. Prelevate una parte di impasto , tenendo l'altra sempre ben coperta. Formate dei filoncini spessi  cm  e ricavate dei piccoli tocchetti larghi circa /, cm .Man mano trasferiteli su un vassoio rivestito con un canovaccio pulito, distanziandoli tra loro . Proseguite in questo modo fino a terminare l'impasto, distanziando bene i tocchetti. Passate alla frittura: versate l'olio in una pentola capiente e scaldatelo fino a raggiungere una temperatura di -°. Immergete pochi pezzi per volta, aiutandovi con una schiumarola  e smuoveteli un po' durante la cottura, in questo modo risulteranno tondi. Quando saranno ben dorati scolateli ; ci vorranno circa - minuti.Trasferite su un vassoio con carta da cucina per togliere l'olio in eccesso e proseguite in questo modo per la cottura di tutti gli altri struffoli . Ora passate alla guarnitura. Prendete l'arancia candita e tagliatela a cubetti. A parte in un tegame versate il miele e lo zucchero . Scaldate a fuoco dolce mescolando di tanto in tanto . Non appena inizierà a bollire spegnete il fuoco. Lasciate intiepidire e aggiungete la scorza di limone  e quella d'arancia , entrambe grattugiate.Unite l'arancia candita a cubetti  e mescolate ancora . Lasciate intiepidire per - minuti, quindi versate gli struffoli all'interno .Amalgamate bene con un mestolo di legno sino a che gli struffoli non saranno ben ricoperti e si saranno raffreddati . Trasferite in un piatto da portata, decorate con gli zuccherini colorati , scorza di arancia candita e ciliegie candite . Gli struffoli sono pronti!"
b4109742-ba60-3dd2-b12d-72cbffda75c7,Coppette di yogurt e frutti di bosco,"Per preparare le coppette di yogurt e frutti di bosco iniziate scaldando a fuoco dolce i frutti di bosco (tenendone da parte alcuni per guarnire le coppette) in un pentolino con l’acqua e lo zucchero . Dopo circa  minuti, quando i frutti si saranno disfatti , passateli con un colino, per ottenere una coulis liscia e senza semini .Sciogliete quindi due cucchiaini di amido di mais in un po’ di acqua e versateli nella coulis, ponete ancora sul fuoco per qualche minuto fino a che la coulis non si sarà addensata  (aggiungete in caso un altro cucchiaino di amido di mais). Versate la coulis così ottenuta in  bicchierini, riempiendoli per /  e riponeteli in frigorifero per circa  minuti (o in freezer). Nel frattempo aggiungete un bel cucchiaio di miele allo yogurt greco, regolandovi secondo i vostri gusti e mescolate bene . Quando la coulis di frutti di bosco si sarà raffreddata estraete i bicchierini dal frigorifero, dividete lo yogurt nelle coppette  e aggiungetevi uno strato di muesli croccanti . Guarnite con dei frutti di bosco freschi e gustate le coppette di yogurt ai frutti di bosco ben fredde!"
12b7320f-de5b-3711-bab9-ac126da22715,Roselline di sfoglia e mele,"Per preparare le roselline di sfoglia e mele iniziate a porre sul fuoco un pentolino colmo d'acqua, poi passate a pulire le mele: tagliatele a spicchi , privatele del torsolo con un coltello  o con l'apposito attrezzo. Poi tagliate le mele a fettine molto sottili .Quando l'acqua avrà raggiunto il bollore, versate le mele e fatele bollire per  minuto, fino a quando non si saranno ammorbidite senza sfaldarsi. Poi spegnete il fuoco, scolatele  e lasciatele raffreddare. A questo punto potete passare al colino la confettura di albicocche, per renderla più cremosa (è un passaggio facoltativo) .Occuparevi ora di imburrare uno stampo da muffin utilizzando un pennello e del burro morbido , poi foderate ogni sezione con lo zucchero di canna . Prendete la pasta sfoglia e stendetela in modo da ricavare due rettangoli .Utilizzando un taglia pasta liscio ricavate da ogni foglio  strisce di pasta larghe circa  cm . Spennelate ciascuna striscia con la confettura di albicocche , tamponate le fettine di mela con un foglio di carta assorbente e adagiatele lungo ciascuna striscia, leggermente sovrapposte: la parte con la buccia dovrà strabordare da uno dei lati della striscia di pasta sfoglia .Ora ripiegate la restante striscia di pasta sfoglia sulle mele  e arrotolatela su se stessa partendo da una delle due estremità più strette ; fissate bene l'ultima parte e avrete così composto una rosellina .Sistemate ogni rosellina all'interno di uno dei fori dello stampo  e quando le avrete ultimate spolverizzate con lo zucchero a velo . Cuocete in forno statico preriscaldato a ° per  minuti. Una volta cotte, sfornate le roselline di sfoglia e mele  e prima che siano fredde sformatele, altrimenti raffreddandosi lo zucchero tenderà a solidificare e potrebbe risultare difficile staccarle. "
ab005b8e-63ee-33b3-996b-8241d7d9ee48,Cotoletta alla bolognese,"Per preparare la cotoletta alla bolognese come prima cosa prendete le fettine di carne e battetele . Se dovessero essere troppo grandi tagliatele a metà per comodità . Poi conditele con sale e pepe .Giratele e condite anche l'altro lato allo stesso modo . Occupatevi della panatura: rompete le uova in una ciotola e aggiungete sale e pepe , sbattete bene .Passate ora le fettine di carne prima nella farina , poi nell'uovo  .Scolate bene l'eccesso di uova e passatele in ultimo nel pangrattato . Procedete in questo modo sino a impanarle tutte . A questo punto utilizzate una padella abbastanza grande in modo da non sovrapporre le fettine, altrimenti dovrete cuocerle in più volte. Versate il burro in padella e lasciatelo fondere a fiamma media .Posizionate le cotolette all'interno e lasciatele rosolare circa  minuti per lato , quindi giratele . Sistemate sopra il prosciutto crudo .Ricoprite il prosciutto con il Parmigiano grattugiato  e versate anche il brodo . Coprite con il coperchio   e aspettate un paio di minuti.Aggiungete poi altro Parmigiano grattugiato  e coprite nuovamente. Cuocete ancora per  minuti con il coperchio sino a che il formaggio non sarà sciolto . Poi servite le cotolette aggiungendo sopra del fondo di cottura ."
4889759e-22a0-38c3-b83f-818947d285f0,Crema Chantilly,"Per preparare la crema chantilly come prima cosa assicuratevi che la panna sia ben fredda e riponete una ciotola capiente in freezer per almeno  minuti. Quando anche questa sarà ben fredda versate la panna al suo interno ; poi incidete una bacca di vaniglia, allargatela delicatamente con le mani e facendo scorrere la lama di un coltellino sul baccello prelevate circa / dei semini interni . Aggiungeteli poi alla panna . Iniziate a montare la panna con uno sbattitore dotato di fruste ben pulite, a velocità medio-alta . Per evitare gli schizzi noi abbiamo optato per coprire la ciotola con della pellicola per alimenti, ma andrà bene utilizzare un contenitore lungo e stretto, meglio se di vetro. Quando avrete raggiunto una consistenza semi-montata  spegnete lo sbattitore e setacciate lo zucchero a velo direttamente all'interno della ciotola . Azionate nuovamente lo sbattitore, questa volta a velocità moderata  fino a quando non avrete finito di montare la panna . Per esser sicuri che la panna è ben montata potete fare la stessa prova che si fa quando si montano gli albumi, ovvero capovolgere la ciotola senza che questa coli via. La crema chantilly è pronta da gustare; potete anche utiizzarla per farcire una torta o dei bignè ."
c2315227-4a57-354e-84ba-56c7241ed1a2,Pasta alla vesuviana,"Per preparare la pasta alla vesuviana intanto dissalate i capperi sotto acqua corrente. Tagliate il fiordilatte a piccoli cubetti e ponetelo in un colino così perderà il suo siero. Mondate e tagliate la cipolla a fettine . Incidete il peperoncino e rimuovete i semi . Tritate il peperoncino  e tenete da parte. Scaldate un giro d'olio in padella  unite le cipolle, il peperoncino  e lasciate soffriggere per  minuti a fuoco medio. Aggiungete i pomodori pelati schiacciati , ripulite la brocca con poca acqua e versatela in padella per allungare il sugo. Coprite con il coperchio e cuocete  minuti a fuoco dolce. Tagliate le olive a pezzetti grossolani . Aggiungete capperi già dissalati . Unite anche le olive . Mescolate e proseguite la cottura del sugo per altri  minuti, assaggiate e salate a piacere . Intanto cuocete gli spaghetti in acqua bollente salata .A fuoco spento, scolate gli spaghetti nel sugo , mescolate poi scolate e strizzate bene il fiordilatte , prima di unirlo alla pasta .Mescolate ancora velocemente, poi insaporite con origano  e mescolate ancora. Un filo d'olio  a crudo, rimestate ancora  e la pasta alla vesuviana è pronta !"
d12465c0-78bf-3e8e-a81e-b14a51e975a7,Plumcake bicolore,"Per preparare il plumcake bicolore cominciate rompendo le uova in una ciotola, aggiungete lo zucchero , la scorza grattugiata di un'arancia  e mescolate con un frusta .Dopodiché, e sempre mescolando, aggiungete l'olio , il latte  e poi  g di farina setacciata prelevata dalla quantità indicata .Infine incorportate anche il lievito per dolci sempre setacciato . A questo punto dividete in due ciotole l'impasto  e in una aggiungete il cacao amaro in polvere setacciato .Incorporate, mescolando con una spatola evitando la formazione di grumi . Nell'altra ciotola incorporate la restante parte di farina, sempre setacciandola e incorporandola delicatamente . Bene, a questo punto dovrete versare l'impasto in uno stampo da plumcake da  x  cm già imburrato e infarinato. Seguite uno schema libero, quindi versate a cucchiaiate un po' di impasto chiaro e poi quello scuro, alternando le versate tra loro . Passate ora alla cottura in forno statico, già caldo a °, per circa  minuti. Non appena è pronto sfornate il vostro plumcake bicolore e lasciatelo intiepidire prima di sformarlo e farlo raffreddare su una gratella ."
